Papel,Setor,Preço Atual (R$),Liquidez Diária (R$),Último Dividendo,Dividend Yield,DY (3M) Acumulado,DY (6M) Acumulado,DY (12M) Acumulado,DY (3M) média,DY (6M) média,DY (12M) média,DY Ano,Variação Preço,Rentab. Período,Rentab. Acumulada,Patrimônio Líquido,VPA,P/VPA,DY Patrimonial,Variação Patrimonial,Rentab. Patr. Período,Rentab. Patr. Acumulada,Quant. Ativos,Volatilidade,Num. Cotistas
RZEO11,Indefinido,193.00,868.50,6.35,0.00 ,0.00 ,19.47 ,22.02 ,0.00 ,4.87 ,5.51 ,19.47 ,0.00 ,0.00 ,,607808496.27,192.78,1.00,3.29 ,0.00 ,0.00 ,0.00 ,0,133.53,155
RZLC11,Papéis,1006.64,1217759.13,13.70,1.35 ,3.73 ,7.01 ,12.35 ,1.24 ,1.17 ,1.24 ,9.23 ,0.20 ,1.55 ,18.74 ,49494753.99,,,,,,,0,14.89,111
RZTR11,Misto,89.51,2322290.55,1.00,1.10 ,3.34 ,7.02 ,14.43 ,1.11 ,1.17 ,1.20 ,9.72 ,-4.20 ,-3.15 ,22.31 ,1812204655.45,96.13,0.93,1.09 ,-1.33 ,-0.26 ,11.19 ,16,13.58,144989
RZZR11,Imóveis Industriais e Logísticos,149.94,50058.11,1.20,0.82 ,1.65 ,4.24 ,8.43 ,0.55 ,0.71 ,0.70 ,6.05 ,0.79 ,1.62 ,-3.30 ,924962211.79,,,,,,,10,68.78,457
SADI11,Papéis,8.68,179646.05,0.11,1.31 ,3.78 ,7.28 ,13.91 ,1.26 ,1.21 ,1.16 ,9.66 ,-0.91 ,0.38 ,20.05 ,149095041.42,9.63,0.90,1.18 ,-90.28 ,-90.16 ,-89.09 ,14,11.72,11054
SALI11,Misto,,,0.96,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,7491575.49,,,,,,,5,,2
SAPI11,Misto,8.59,140400.86,0.11,1.31 ,3.98 ,7.91 ,15.19 ,1.33 ,1.32 ,1.27 ,10.69 ,0.46 ,1.78 ,28.68 ,152773880.03,,,,,,,14,20.84,3238
SARE11,Misto,4.54,410629.82,0.03,0.56 ,1.11 ,2.92 ,6.27 ,0.37 ,0.49 ,0.52 ,4.13 ,-1.49 ,-0.94 ,36.29 ,715852065.33,7.75,0.59,0.34 ,-91.79 ,-91.76 ,-91.52 ,2,22.68,28231
SCPF11,Shoppings,2.84,2124.09,0.05,1.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.46 ,-8.68 ,-7.70 ,-11.74 ,44602140.58,11.84,0.24,0.38 ,1.11 ,1.49 ,-3.03 ,1,70.19,4455
SDIL11,Imóveis Industriais e Logísticos,96.50,1030917.86,0.75,0.76 ,2.49 ,5.22 ,10.27 ,0.83 ,0.87 ,0.86 ,6.12 ,2.04 ,2.82 ,10.51 ,612048658.06,98.33,0.98,0.83 ,-0.22 ,0.61 ,9.86 ,5,14.97,63292
SEED11,Indefinido,100.00,200.00,0.86,0.00 ,0.00 ,3.85 ,8.08 ,0.00 ,0.64 ,0.67 ,5.89 ,0.00 ,0.00 ,,146350596.31,,,,,,,14,27.26,131
SEQR11,Misto,48.00,103980.36,0.58,1.23 ,3.59 ,7.37 ,14.99 ,1.20 ,1.23 ,1.25 ,9.94 ,-4.21 ,-3.03 ,15.18 ,154585692.24,92.81,0.52,0.63 ,-1.01 ,-0.39 ,5.44 ,4,16.30,4667
SHOP11,Shoppings,28.90,1863.77,6.75,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,75444015.94,,,,,,,1,158.33,96
SHPH11,Shoppings,990.00,77578.73,5.30,0.55 ,4.00 ,5.83 ,9.14 ,1.33 ,0.97 ,0.76 ,7.01 ,2.64 ,3.21 ,35.09 ,616377584.13,1012.20,0.98,0.52 ,13.20 ,13.79 ,19.40 ,1,42.49,2118
SHSO11,Indefinido,,,0.42,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,118155565.38,,,,,,,14,,8102
SIGR11,Indefinido,99.90,100.00,1.30,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.32 ,0.00 ,0.00 ,,189178719.25,,,,,,,14,1.55,9104
SJAU11,Imóveis Industriais e Logísticos,15.60,1588.23,20.13,69.85 ,69.85 ,255.73 ,255.73 ,34.93 ,127.87 ,127.87 ,255.73 ,58.26 ,168.81 ,168.81 ,11380570.56,,,,,,,14,1025.50,348
SMRE11,Incorporações,80.05,319593.59,1.01,1.27 ,3.83 ,7.32 ,14.20 ,1.28 ,1.22 ,1.18 ,9.65 ,-0.25 ,1.02 ,-4.92 ,105815539.20,,,,,,,14,50.47,1422
SNAG11,Papéis,9.69,912175.59,0.11,1.14 ,3.41 ,6.98 ,13.90 ,1.14 ,1.16 ,1.16 ,9.48 ,-0.82 ,0.31 ,17.91 ,626699026.71,10.32,0.94,1.07 ,-89.81 ,-89.70 ,-89.36 ,0,14.11,114557
SNCI11,Papéis,87.00,359551.91,1.00,1.15 ,3.37 ,6.81 ,14.24 ,1.12 ,1.14 ,1.19 ,9.30 ,-2.89 ,-1.77 ,25.17 ,408714622.18,97.31,0.89,1.03 ,-0.09 ,0.93 ,10.92 ,14,18.12,37414
SNEL11,Fundo de Desenvolvimento,8.50,883275.14,0.10,1.18 ,3.52 ,7.08 ,14.48 ,1.17 ,1.18 ,1.21 ,9.50 ,-1.05 ,0.12 ,13.51 ,330394876.71,,,,,,,14,13.01,37520
SNFF11,Fundo de Fundos,69.69,343299.95,0.72,1.03 ,3.00 ,6.06 ,12.22 ,1.00 ,1.01 ,1.02 ,8.15 ,-5.24 ,-4.26 ,3.32 ,329286900.34,81.90,0.85,0.88 ,-7.47 ,-6.65 ,-5.10 ,14,15.16,27889
SNFZ11,Misto,9.80,75222.64,0.10,1.02 ,2.70 ,4.66 ,8.22 ,0.90 ,0.78 ,0.75 ,5.92 ,-1.41 ,-0.40 ,9.77 ,61644405.00,9.94,0.99,1.01 ,0.00 ,0.00 ,0.00 ,0,17.82,3990
SNID11,Indefinido,10.33,98669.09,0.12,1.16 ,3.51 ,7.02 ,13.80 ,1.17 ,1.17 ,1.15 ,9.37 ,-0.10 ,1.06 ,30.63 ,,,,,,,,0,19.39,0
SNLG11,Imóveis Industriais e Logísticos,2.09,72946.73,0.84,8400.00 ,0.00 ,8400.00 ,8934.54 ,0.00 ,1400.00 ,744.55 ,8496.77 ,-96.77 ,174.19 ,457.52 ,908985.56,,,,,,,6,2213.75,11980
SNME11,Indefinido,9.58,44359.82,0.11,1.15 ,3.46 ,7.05 ,14.17 ,1.15 ,1.18 ,1.18 ,9.64 ,0.63 ,1.79 ,16.50 ,69538456.24,,,,,,,2,20.24,3908
SOLR11,Imóveis Comerciais - Outros,1051.35,4931882.00,4.77,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,61131772.81,,,,,,,1,121.75,56
SPDE11,Indefinido,1266.67,2533.30,4.66,0.00 ,0.00 ,4.23 ,13.45 ,0.00 ,0.71 ,1.35 ,5.91 ,0.00 ,0.00 ,,120822560.07,,,,,,,14,52.17,120
SPMO11,Indefinido,144.00,335334.00,0.43,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,243992198.47,,,,,,,14,25.50,14
SPTW11,Lajes Corporativas,34.07,50804.77,0.42,1.20 ,3.64 ,7.48 ,15.06 ,1.21 ,1.25 ,1.26 ,10.30 ,-2.91 ,-1.75 ,18.68 ,105290010.56,58.56,0.58,0.77 ,5.06 ,5.87 ,21.56 ,1,24.56,18838
SPVJ11,Shoppings,,,0.15,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,126809355.39,20.09,,0.90 ,-82.72 ,-82.56 ,-79.74 ,14,,25
SPXS11,Indefinido,8.49,430281.50,0.10,1.24 ,3.59 ,7.06 ,14.62 ,1.20 ,1.18 ,1.22 ,9.72 ,-3.12 ,-1.92 ,17.88 ,189453489.91,,,,,,,14,20.88,19634
SRVD11,Indefinido,3.00,233.91,0.20,2.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.30 ,-9.79 ,-7.73 ,-7.73 ,16019452.30,1.19,2.53,16.87 ,-0.11 ,16.74 ,25.64 ,14,375.98,106
STRX11,Fundo de Desenvolvimento,153.61,153.00,0.89,0.00 ,0.00 ,1.63 ,4.19 ,0.00 ,0.27 ,0.35 ,2.76 ,0.00 ,0.00 ,,228918338.75,141.87,1.08,0.67 ,-4.35 ,-3.71 ,7.96 ,3,4.43,110
TCPF11,Misto,39.53,,1.31,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,29793251.59,,,,,,,14,,52
TELM11,Indefinido,9.95,2018.00,0.10,0.00 ,1.01 ,4.09 ,6.50 ,0.34 ,0.68 ,0.81 ,5.80 ,0.00 ,0.00 ,,20841722.27,,,,,,,14,41.43,112
TEPP11,Lajes Corporativas,80.18,354253.45,0.91,1.10 ,3.55 ,7.05 ,13.14 ,1.18 ,1.18 ,1.10 ,9.21 ,-2.15 ,-1.08 ,17.94 ,409444515.06,96.98,0.83,1.13 ,1.32 ,2.47 ,14.36 ,4,15.53,29774
TGAR11,Fundo de Desenvolvimento,84.99,3600624.00,1.00,1.22 ,3.43 ,7.00 ,14.32 ,1.14 ,1.17 ,1.19 ,9.64 ,-10.91 ,-9.82 ,0.49 ,2598153093.71,110.24,0.77,0.91 ,-13.73 ,-12.94 ,-2.93 ,9,23.19,155955
TJKB11,Indefinido,250.45,19065.82,2.90,1.15 ,3.43 ,7.15 ,12.86 ,1.14 ,1.19 ,1.07 ,7.15 ,-1.74 ,-0.61 ,-0.11 ,303784719.35,,,,,,,10,55.05,352
TMPS11,Fundo de Fundos,80.99,264843.77,0.85,1.06 ,3.07 ,6.20 ,15.33 ,1.02 ,1.03 ,1.28 ,9.59 ,-1.91 ,-0.87 ,16.74 ,90320844.45,,,,,,,14,18.29,1958
TOPP11,Imóveis Comerciais - Outros,69.44,477084.59,0.84,1.21 ,3.57 ,7.20 ,11.93 ,1.19 ,1.20 ,1.19 ,9.70 ,-2.28 ,-1.10 ,19.52 ,467775899.06,,,,,,,2,30.52,4778
TORD11,Misto,3.27,20853.68,0.01,0.29 ,2.76 ,2.76 ,3.34 ,0.92 ,0.46 ,0.28 ,3.34 ,0.89 ,1.18 ,-89.14 ,203881002.59,13.94,0.23,0.36 ,8.23 ,8.62 ,12.48 ,1,33.85,50193
TRBL11,Imóveis Industriais e Logísticos,55.32,387774.55,0.60,1.11 ,2.94 ,5.83 ,11.63 ,0.98 ,0.97 ,0.97 ,7.81 ,-10.31 ,-9.31 ,-12.50 ,669813570.25,,,,,,,5,33.08,49528
TRNT11,Lajes Corporativas,97.67,24546.83,0.07,0.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.71 ,0.00 ,0.00 ,,697995136.78,197.64,0.49,0.04 ,0.38 ,0.42 ,-0.87 ,1,44.47,535
TRXB11,Fundo de Desenvolvimento,151.67,1103.53,1.60,1.12 ,3.19 ,5.76 ,18.82 ,1.06 ,0.96 ,1.57 ,12.04 ,3.27 ,4.42 ,35.35 ,374998996.07,,,,,,,13,76.10,450
TRXF11,Imóveis Comerciais - Outros,97.85,5736452.09,0.93,0.94 ,3.33 ,6.14 ,13.67 ,1.11 ,1.02 ,1.14 ,9.73 ,-3.75 ,-2.85 ,15.17 ,3287113260.50,101.16,0.97,1.49 ,-4.07 ,-2.64 ,12.98 ,48,12.45,191196
TRXY11,Outros,9.70,60844.45,0.11,1.14 ,3.57 ,7.11 ,10.13 ,1.19 ,1.19 ,1.45 ,10.13 ,0.83 ,1.98 ,14.49 ,33237757.63,,,,,,,0,33.39,653
TSER11,Lajes Corporativas,97.00,194.00,0.96,0.00 ,0.00 ,2.96 ,8.82 ,0.00 ,0.49 ,0.74 ,4.97 ,0.00 ,0.00 ,,134941429.30,,,,,,,1,13.13,19
TVRI11,Agências de Bancos,90.64,867447.91,1.05,1.14 ,3.36 ,6.95 ,13.89 ,1.12 ,1.16 ,1.16 ,9.44 ,-1.82 ,-0.70 ,22.33 ,1654574540.82,,,,,,,59,15.95,61671
URHF11,Outros,86.50,11739.95,1.25,1.42 ,4.24 ,8.71 ,16.52 ,1.41 ,1.45 ,1.38 ,11.76 ,-2.20 ,-0.81 ,9.21 ,10545223.90,,,,,,,14,82.38,205
URPR11,Papéis,32.81,815163.91,0.40,1.05 ,3.10 ,7.31 ,16.08 ,1.03 ,1.22 ,1.34 ,10.38 ,-5.53 ,-4.53 ,-23.91 ,1194002523.53,101.76,0.32,0.44 ,2.99 ,3.44 ,28.04 ,14,26.81,69116
VANG11,Indefinido,100.00,11152.67,1.00,0.00 ,0.00 ,3.00 ,7.93 ,0.00 ,0.50 ,0.88 ,4.98 ,0.00 ,0.00 ,,,,,,,,,0,46.52,0
VCJR11,Papéis,78.67,1689417.00,0.95,1.17 ,3.57 ,8.01 ,14.84 ,1.19 ,1.34 ,1.24 ,10.75 ,-1.41 ,-0.26 ,20.42 ,1370775819.61,93.10,0.85,1.02 ,-1.22 ,-0.21 ,12.54 ,14,18.44,30799
VCRA11,Indefinido,62.06,418187.86,0.95,1.51 ,3.62 ,8.33 ,17.84 ,1.21 ,1.39 ,1.49 ,11.81 ,-1.96 ,-0.48 ,16.56 ,468627584.96,468627584.96,0.00,0.00 ,457712861.68 ,457712862.55 ,464418815.17 ,0,21.16,9910
VCRI11,Papéis,7.25,206854.36,0.09,1.19 ,3.97 ,7.93 ,15.39 ,1.32 ,1.32 ,1.28 ,10.53 ,0.27 ,1.46 ,23.46 ,191968095.26,9.34,0.78,1.18 ,-1.16 ,0.00 ,1.78 ,14,18.92,14186
VCRR11,Imóveis Residenciais,63.46,180116.73,0.50,0.77 ,2.33 ,4.99 ,10.80 ,0.78 ,0.83 ,0.90 ,6.93 ,-1.95 ,-1.20 ,17.31 ,253387434.44,126.69,0.50,0.39 ,-1.21 ,-0.82 ,13.63 ,14,26.20,3590
VGHF11,Misto,7.66,2130916.05,0.09,1.17 ,3.63 ,7.31 ,14.60 ,1.21 ,1.22 ,1.22 ,9.92 ,-0.77 ,0.39 ,18.03 ,1399879391.02,8.50,0.90,1.18 ,-7.21 ,-6.11 ,5.94 ,14,17.26,393812
VGIA11,Indefinido,8.99,1149459.86,0.13,1.43 ,4.17 ,8.43 ,17.62 ,1.39 ,1.41 ,1.47 ,11.43 ,-1.09 ,0.33 ,43.82 ,837226276.82,9.68,0.93,1.29 ,1.59 ,2.90 ,11.28 ,0,15.69,168638
VGII11,Tecidos Vestuário e Calçados,101.41,507050.00,4.82,5.33 ,0.00 ,0.00 ,9.63 ,0.00 ,0.00 ,0.80 ,5.33 ,0.00 ,5.33 ,5.33 ,50299358.16,,,,,,,14,17.52,3
VGIP11,Papéis,80.95,1254431.00,0.76,0.93 ,4.86 ,8.40 ,15.31 ,1.62 ,1.40 ,1.28 ,10.85 ,-2.97 ,-2.07 ,38.22 ,1040556952.55,88.28,0.92,1.42 ,-2.39 ,-1.01 ,7.61 ,14,20.32,84604
VGIR11,Papéis,9.47,3621213.50,0.14,1.46 ,4.01 ,7.82 ,15.23 ,1.34 ,1.30 ,1.27 ,10.36 ,0.84 ,2.32 ,31.31 ,1424510690.63,9.75,0.97,1.23 ,1.14 ,2.39 ,-88.73 ,1,12.73,256349
VGRI11,Misto,8.52,303833.32,0.12,1.37 ,4.27 ,9.62 ,22.06 ,1.42 ,1.60 ,1.84 ,14.08 ,2.81 ,4.22 ,39.27 ,370669388.41,,,,,,,5,21.96,18015
VIDS11,Fundo de Desenvolvimento,915.64,,16.06,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,75395390.64,,,,,,,14,0.42,199
VIFI11,Fundo de Fundos,6.96,30.26,0.07,1.01 ,0.00 ,1.01 ,6.94 ,0.00 ,0.17 ,0.58 ,3.00 ,-7.57 ,-6.64 ,5.15 ,64507809.24,7.97,0.87,0.88 ,-9.94 ,-9.15 ,-72.22 ,14,18.36,5521
VIGT11,,37.51,239209.86,0.15,0.39 ,1.22 ,2.19 ,5.70 ,0.41 ,0.37 ,0.48 ,2.87 ,5.51 ,5.92 ,-30.17 ,,,,,,,,0,56.38,0
VILG11,Imóveis Industriais e Logísticos,80.89,1132557.95,0.72,0.88 ,2.50 ,4.98 ,10.01 ,0.83 ,0.83 ,0.83 ,6.81 ,-3.65 ,-2.80 ,20.21 ,1686392948.13,112.45,0.72,0.62 ,0.16 ,0.78 ,7.02 ,15,18.38,144571
VINO11,Lajes Corporativas,4.92,489027.86,0.05,0.97 ,3.60 ,6.64 ,12.93 ,1.20 ,1.11 ,1.08 ,8.81 ,0.00 ,0.97 ,20.42 ,845428886.18,10.21,0.48,0.83 ,-81.35 ,-81.20 ,-80.08 ,10,24.09,144133
VISC11,Shoppings,102.98,2619773.09,0.81,0.78 ,2.33 ,4.71 ,9.71 ,0.78 ,0.79 ,0.81 ,6.44 ,0.14 ,0.93 ,20.48 ,3570564882.06,123.85,0.83,0.65 ,0.02 ,0.67 ,15.67 ,30,18.35,343935
VIUR11,Misto,5.31,215371.77,0.07,1.23 ,3.56 ,7.43 ,14.91 ,1.19 ,1.24 ,1.24 ,10.02 ,-4.88 ,-3.71 ,12.32 ,235535082.98,8.74,0.61,0.77 ,-5.00 ,-4.27 ,-90.02 ,7,22.94,45732
VJFD11,Papéis,155.02,3889.59,0.82,0.00 ,0.00 ,1.46 ,3.38 ,0.00 ,0.24 ,0.28 ,2.42 ,0.00 ,0.00 ,,799150539.47,163.89,0.95,0.52 ,20.45 ,21.07 ,28.05 ,39,5.32,96
VLIQ11,Indefinido,,,5.04,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,118155565.38,,,,,,,14,,8102
VLOL11,Lajes Corporativas,88.00,160238.13,16.30,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.99 ,0.00 ,0.00 ,,118155565.38,111.06,0.79,0.55 ,-0.14 ,0.40 ,14.11 ,14,9.89,8102
VOTS11,Papéis,73.50,3494.56,0.63,0.89 ,2.49 ,4.93 ,10.83 ,0.83 ,0.82 ,0.90 ,7.21 ,-10.28 ,-9.48 ,11.21 ,75926854.52,91.71,0.80,0.72 ,-1.69 ,-0.99 ,7.91 ,14,45.23,581
VPPR11,Lajes Corporativas,12.70,71416.23,0.07,0.53 ,0.00 ,0.00 ,2.29 ,0.00 ,0.00 ,0.19 ,0.53 ,-10.74 ,-10.27 ,-10.27 ,285640724.19,,,,,,,2,14.92,36964
VRTA11,Papéis,75.90,953975.41,0.85,1.10 ,3.20 ,6.41 ,12.82 ,1.07 ,1.07 ,1.07 ,8.71 ,-5.38 ,-4.34 ,12.99 ,1300522603.53,83.41,0.91,1.02 ,-8.51 ,-7.58 ,0.79 ,14,15.91,111781
VRTM11,Misto,7.05,267024.95,0.09,1.28 ,3.82 ,7.85 ,15.59 ,1.27 ,1.31 ,1.30 ,10.78 ,-0.85 ,0.42 ,17.65 ,435301553.82,,,,,,,7,23.74,11694
VSEC11,Papéis,0.21,2.50,2.05,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,138.00 ,0.00 ,0.00 ,,118155565.38,,,,,,,14,904.16,8102
VSHO11,Shoppings,71.80,30127.55,0.46,0.64 ,3.03 ,5.80 ,12.29 ,1.01 ,0.97 ,1.02 ,7.97 ,-0.69 ,-0.06 ,20.07 ,242410559.62,115.50,0.62,0.86 ,16.23 ,17.23 ,22.66 ,3,18.94,3202
VSLH11,Papéis,2.55,97988.91,0.03,0.93 ,3.19 ,6.84 ,14.15 ,1.06 ,1.14 ,1.18 ,8.98 ,-4.75 ,-3.86 ,0.08 ,301254602.34,10.09,0.25,0.34 ,-2.89 ,-2.56 ,16.01 ,14,20.11,68692
VTLT11,Imóveis Industriais e Logísticos,84.01,69242.23,1.03,1.16 ,3.35 ,6.86 ,13.62 ,1.12 ,1.14 ,1.14 ,9.23 ,-1.72 ,-0.58 ,16.99 ,219655269.60,103.86,0.81,0.95 ,3.11 ,4.09 ,11.80 ,1,15.48,5752
VTPL11,Papéis,72.10,72.00,5.11,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,140854280.37,,,,,,,2,,124
VVCO11,Lajes Corporativas,14.10,71973.00,11.16,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,143829495.00,,,,,,,4,14.75,2669
VVCR11,Papéis,9.99,60410.45,0.10,0.98 ,3.27 ,6.75 ,12.76 ,1.09 ,1.13 ,1.06 ,8.02 ,0.89 ,1.88 ,24.59 ,77504273.21,,,,,,,14,22.18,2211
VVMR11,Lajes Corporativas,84.58,287940.28,0.20,0.23 ,0.45 ,0.77 ,3.05 ,0.45 ,0.77 ,0.25 ,0.99 ,0.60 ,0.83 ,-5.11 ,301559044.99,,,,,,,5,27.14,607
VVPR11,Misto,101.50,1249061.55,0.89,0.89 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.45 ,0.40 ,1.30 ,14.44 ,118155565.38,98.03,1.04,0.74 ,-0.10 ,0.64 ,0.09 ,14,3.43,8102
VVRI11,Indefinido,88.53,713.75,1.34,0.00 ,1.13 ,3.91 ,8.06 ,0.38 ,0.65 ,0.67 ,3.91 ,0.00 ,0.00 ,,75281371.59,,,,,,,3,90.34,155
VXXV11,Fundo de Desenvolvimento,700.00,26000.00,273.35,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,169852976.62,,,,,,,1,3.39,13
WHGR11,Indefinido,8.65,159428.36,0.10,1.15 ,2.68 ,6.15 ,13.53 ,0.89 ,1.03 ,1.13 ,9.91 ,-1.03 ,0.11 ,16.38 ,297360174.37,,,,,,,1,16.18,13892
WPLZ11,Shoppings,49.90,6022.45,1.00,2.15 ,4.11 ,6.06 ,9.86 ,1.37 ,1.01 ,0.82 ,7.37 ,-3.00 ,-0.92 ,-2.57 ,78067133.41,66.72,0.75,0.94 ,-24.01 ,-23.29 ,-31.07 ,1,43.84,1577
WSEC11,Indefinido,7.01,31508.36,0.10,1.32 ,42.28 ,51.72 ,84.02 ,14.09 ,8.62 ,7.00 ,82.19 ,30.19 ,31.91 ,206.88 ,14489224.72,,,,,,,14,94.29,786
WTSP11B,Misto,36.00,3852.00,0.05,0.09 ,0.81 ,26.17 ,27.19 ,0.81 ,4.36 ,2.27 ,0.81 ,0.00 ,0.00 ,,104295912.94,84.21,0.43,0.06 ,16.18 ,16.25 ,12.98 ,2,6.67,210
XPCA11,Indefinido,7.82,547439.36,0.11,1.38 ,4.16 ,8.61 ,14.15 ,1.39 ,1.44 ,1.18 ,10.37 ,0.00 ,1.38 ,53.42 ,437017586.63,9.60,0.81,1.15 ,1.15 ,2.31 ,15.07 ,0,21.99,96052
XPCI11,Papéis,80.74,975309.41,0.96,1.19 ,3.62 ,7.04 ,13.64 ,1.21 ,1.17 ,1.14 ,9.40 ,-0.53 ,0.65 ,22.29 ,763153146.83,87.70,0.92,1.14 ,-4.50 ,-3.41 ,5.13 ,14,18.59,67379
XPCM11,Lajes Corporativas,8.00,15483.64,0.02,0.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.20 ,-0.87 ,-0.67 ,-0.67 ,69720415.87,29.04,0.28,0.07 ,-34.13 ,-34.09 ,-44.99 ,1,30.01,17496
XPHT11,Hotéis,123.00,230869.59,0.41,0.93 ,2.91 ,5.33 ,10.11 ,0.97 ,0.89 ,0.84 ,10.11 ,15.85 ,16.93 ,15.37 ,581976733.73,63.13,1.95,0.65 ,-33.00 ,-32.56 ,-26.69 ,14,29.85,1268
XPID11,Indefinido,55.20,267184.41,0.60,1.00 ,3.11 ,6.61 ,14.04 ,1.04 ,1.10 ,1.17 ,9.32 ,4.73 ,5.78 ,14.70 ,,,,,,,,0,22.27,0
XPIE11,Indefinido,60.30,1100100.18,0.45,0.73 ,3.96 ,9.02 ,18.95 ,1.32 ,1.50 ,1.58 ,12.46 ,-0.44 ,0.29 ,23.73 ,,,,,,,,0,18.52,0
XPIN11,Imóveis Industriais e Logísticos,68.91,210610.18,0.74,1.10 ,3.18 ,6.39 ,13.05 ,1.06 ,1.07 ,1.09 ,8.74 ,-5.62 ,-4.59 ,17.75 ,729159921.12,101.97,0.68,0.73 ,-1.85 ,-1.14 ,0.31 ,81,16.35,43036
XPLG11,Imóveis Industriais e Logísticos,97.20,2330864.82,0.82,0.83 ,2.46 ,5.06 ,10.27 ,0.82 ,0.84 ,0.86 ,6.87 ,-0.50 ,0.32 ,19.65 ,3330603656.16,106.83,0.91,0.77 ,-6.22 ,-5.50 ,5.49 ,18,15.22,338130
XPML11,Shoppings,100.50,7550272.68,0.92,0.89 ,2.65 ,5.46 ,11.11 ,0.88 ,0.91 ,0.93 ,6.46 ,-0.39 ,0.50 ,19.11 ,6555072666.37,115.57,0.87,0.80 ,14.49 ,15.41 ,23.67 ,20,14.50,604158
XPPR11,Lajes Corporativas,12.54,78639.38,0.07,0.53 ,1.02 ,2.30 ,4.38 ,0.34 ,0.38 ,0.37 ,0.53 ,-9.03 ,-8.55 ,-8.55 ,443953188.51,60.68,0.21,0.12 ,-18.41 ,-18.31 ,-21.40 ,2,21.62,42867
XPSF11,Fundo de Fundos,5.99,357857.86,0.07,1.07 ,3.01 ,6.07 ,12.80 ,1.00 ,1.01 ,1.07 ,8.43 ,-1.14 ,-0.08 ,9.29 ,329787279.61,7.62,0.79,0.79 ,-8.74 ,-8.02 ,-90.38 ,14,15.96,59908
XTED11,Lajes Corporativas,8.82,17641.88,11.16,,,,,,,,,,,,67378204.04,28.02,0.31,0.00 ,-0.36 ,-0.36 ,-3.45 ,1,29.46,4098
YUFI11,Fundo de Desenvolvimento,59.50,5.17,29.23,0.00 ,0.00 ,1.16 ,3.31 ,0.00 ,0.19 ,0.28 ,2.80 ,0.00 ,0.00 ,,22645309.19,,,,,,,12,34.36,56
YUFI11B,Indefinido,,,0.63,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,0.00 ,0.00 ,0.00 ,,105.53,,0.60 ,-0.01 ,0.59 ,6.32 ,0,,0
ZAGH11,Serviços Financeiros Diversos,10.08,30958.18,0.06,0.60 ,1.84 ,4.02 ,7.11 ,0.61 ,0.67 ,0.59 ,5.36 ,-3.38 ,-2.80 ,-14.86 ,83082461.61,,,,,,,1,67.48,410
ZAVC11,Indefinido,8.87,7313.27,0.13,0.00 ,3.01 ,7.43 ,15.80 ,1.00 ,1.24 ,1.32 ,0.00 ,0.00 ,0.00 ,,36086878.85,,,,,,,1,93.84,438
ZAVI11,Indefinido,86.00,37997.27,1.10,1.23 ,3.82 ,7.34 ,14.87 ,1.27 ,1.22 ,1.24 ,10.15 ,-1.12 ,0.10 ,3.49 ,159197180.67,,,,,,,9,30.95,2751
ZIFI11,Fundo de Desenvolvimento,515.00,3066.57,3.31,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,83915222.92,,,,,,,14,55.56,91
